Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,544.143133545002,624.258826510066,710.488080408949,801.668353659022,1021.88707706826,992.519584923828,1094.94974598436,1347.51939071367,1445.46127486037,1429.32199520032,1432.84397512195,1553.88396075118,1583.99815907985,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2279.98145719369
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2370,2590,2830,3100,3390,3510,3750,4040,4290,4620,4810,4980,5210,5570,5900,6450,6880,6670,7720,8810
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2390.73827838828,2604.78313814891,2852.39802783007,3128.06450193583,3407.23838129709,3528.94302493162,3774.87966856294,4085.5641012345,4326.67118367021,4681.12393706313,4870.23562464539,5042.38256477318,5269.11774528716,5633.77275665841,5968.11490280172,6521.97490856972,6945.40309824538,6766.06119055994,7818.65701757504,8941.09277447514
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.61342000961304,3.35254001617432,3.18876004219055,3.14284992218018,..,..,3.27824997901917,3.377690076828,3.79618000984192,3.8675000667572,3.84467005729675,3.89878023242693,4.1145601272583,4.25406980514526,4.30543994903565,4.36374998092651,3.89732003211975,4.29335021972656,4.62949991226196,4.09865814174589
India,IND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.4107999801636,11.1968603134155,11.208459854126,11.6937103271484,..,..,11.1912002563477,11.8336801528931,13.5649099349976,13.9921197891235,14.0501804351807,15.7181539700745,15.6922197341919,15.7215003967285,15.8097696304321,16.6353797912598,14.8238201141357,15.9926099777222,14.924599647522,14.1554744728238
India,IND,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,20.08727,20.01232,19.55496,20.28408,..,..,36.45114,36.07652,34.68074,32.1669,28.52687,..,..,..,..,..,..,..,..,..
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.68648997063625,1.97613649190559,2.388099909,2.80549986534254,3.95,4.38,5.12,7.5,10.07,11.10000038,12.30000019,13.5,14.89999962,16.5,18.20000076,20.0813000379384,29.52350044,43.40544313,49.2580986,55.9
India,IND,"Population, total",SP.POP.TOTL,1116803006,1135991513,1154676322,1172878890,1190676021,1207930964,1225524753,1243481564,1261224954,1278674502,1295829511,1312277191,1328024498,1343944296,1359657400,1374659064,1389030312,1402617695,1414203896,1425423212
India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.71929,0.7569,0.82411,0.80473,0.80507,0.85876,0.83314,0.78849,0.75502,0.74399,0.70642,0.70158,0.6931,0.66984,0.66603,0.66001,0.65942,0.64558,..,..
India,IND,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,135.14649,..,..,..,..,156.19059,..,..,..,..,214.34935,..,..,250.00794,..,259.26325,..,..
India,IND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.0576400756836,11.3926801681519,11.1277303695679,11.9628095626831,13.6564798355103,15.6485204696655,16.6775093078613,18.6971831309683,23.8253684220097,24.9402082606779,24.390638443123,25.991324706788,27.2845677075978,27.3043573857643,27.9090519049334,28.5316865291946,29.0233593907143,29.8196397708424,31.5741765984501,32.6703053423023
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.4660287698,28.7726067228528,29.0945497159107,29.4309857146804,29.7810426848684,30.1438485921815,30.5185314023263,30.9042190810094,31.2746502853309,31.5898935604399,31.9096789235237,32.2288233408821,32.5472990022299,32.8650780972823,33.1821328157539,33.4984353473598,33.8139578818147,34.1286726088333,34.4425517181304,34.7555673994206
India,IND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3346.8882902915,3551.04731213773,3770.39653173829,4011.08647585805,4253.82139046739,4322.48378983546,4595.37990753812,4913.87639723705,5098.67458775444,5303.50197767655,5567.49439418718,5905.10618204633,6301.67346968236,6741.14883185347,7116.03659185396,7492.62576755145,7702.17634811957,7186.86447099679,7818.65701757504,8347.38478647086
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,510,610,700,780,910,990,1110,1210,1350,1460,1500,1540,1580,1670,1790,1970,2070,1900,2170,2360
India,IND,Scientific and technical journal articles,IP.JRN.ARTC.SC,26124.36,28040.79,32137.75,37022.21,41304.26,46504.62,51851.24,58296.49,69056.48,75558.82,80194.85,88315.77,94793.78,104739.74,115044.77,123052.68,128579.54,145711.12,173096.47,200488.43
India,IND,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,3326.72098556006,3529.60368320016,3746.81822905221,3983.52289298793,4239.73040762828,4300.80324002603,4572.14604136778,4864.82788649518,5057.87535883299,5245.31358329682,5502.39116009623,5839.82864759632,6231.8649539047,6667.28698006631,7042.67864697801,7416.91976243252,7633.157289914,7087.09501110557,7723.88542690122,8237.49391838955
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,6129.8663827398,6818.00375324836,7290.5661453297,7803.19467222601,8685.33108680793,9425.73781604823,8827.04322994899,9555.06543969498,10496.9310026996,10597.8460782595,10759.3457336689,10912.2447775638,10191.9752512662,10239.4656645738,10784.3950896297,11344.728168656,11417.5958587724,10999.4917581781,12472.9074157191,12876.2377124072
World,WLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8924.43116996059,9528.79250626645,10139.3519513805,11006.0114353973,11747.8704859229,12247.2331595243,12202.0764923385,12869.3806618649,13559.0694943979,14131.2001825135,14632.6696285338,15080.0737514492,15225.0609812324,15656.0561914502,16358.2042030245,17200.4735809052,18039.8112489665,17788.9441783346,19736.3316204211,21842.9984919325
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8981.25314314513,9587.35098389116,10201.869417688,11034.516531845,11800.946146547,12342.5675904847,12295.2044194852,12946.1468466689,13634.3936960401,14177.238982459,14712.1789510363,15115.2509558725,15282.0825133037,15735.7039704622,16429.0103801342,17293.9495577393,18132.2535880815,17910.1867404411,19865.9266203614,22005.9139557162
World,WLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.05078494548797,3.94351994991302,4.02098989486694,3.99198496341705,4.04881000518799,4.22755002975464,4.65950012207031,4.18953990936279,4.06764507293701,4.03481006622315,4.34479999542236,4.20045018196106,4.21141505241394,4.15415000915528,4.09265494346619,4.18293023109436,4.15775012969971,4.34224486351013,4.19910710491722,3.86129930773508
World,WLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.8870000839233,14.1702995300293,13.9533896446228,14.9671301841736,14.1832799911499,14.6025447845459,13.8169002532959,13.8172702789307,13.6113700866699,14.3883600234985,14.5073299407958,14.2535844813045,14.1095227618515,13.9840653500919,14.4997596740723,14.1018695831299,13.4748601913452,13.6290164369581,12.7929880161116,13.11277554306
World,WLD,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,20.86558,20.18324,20.11094,20.47037,19.692405,21.61507,..,..,..,..,..,..,..,..,..
World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,15.6,17.2,20.2,22.8,25.3,28.4,30.9,33.3,35.3,37.4,39.9,43.6,46.3,49.4,53.9,60.1,63.8,67
World,WLD,"Population, total",SP.POP.TOTL,6409352386,6492354627,6575410029,6659536021,6744049498,6830080867,6916168196,7000860073,7086704141,7176482165,7265404737,7353532223,7441084771,7528221579,7613788655,7696159728,7777162476,7853863139,7919567995,7988550201
World,WLD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.01586800611062,1.96742558956221,1.94742294314691,1.95948046250741,1.92478790620051,1.97782056990498,2.01385351337703,1.99889242984883,1.98165761122278,2.01288483345794,1.975191691907,2.08659703677765,2.10431830423067,2.14865606825884,2.14199917077902,2.21817463707231,2.26339308318271,2.45606936077903,2.5227995854217,2.5711591602204
World,WLD,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,1195.00530509726,..,..,..,..,1267.05357069179,..,..,..,..,1380.78739706283,..,..,1523.81859406191,..,1651.5851690472,..,..
World,WLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.7504901885986,23.6235904693604,24.3295593261719,25.7015895843506,26.303430557251,27.350980758667,28.2910709381104,29.5784606933594,31.1437301635742,32.3113899230957,33.0915985107422,35.5645713806152,36.6130981445312,37.1431999206543,37.4994316101074,37.8525314331055,38.6688690185547,39.7074089050293,41.0742492675781,42.0465698242188
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.3638691712542,48.8658931738129,49.35871452652,49.872262926861,50.4154664586044,50.8801432860982,51.373746374335,51.7598125029111,52.4582964061998,52.9178673657727,53.4334012321388,53.9090710066533,54.4258474649377,54.894926437495,55.319833918472,55.7520777819135,56.1409825640469,56.4441759386598,56.80922270108,57.0722541398634
World,WLD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,13410.5978266564,13921.3400955101,14377.2053638343,14934.6932991325,15519.537511648,15756.1973918277,15456.5925081159,16050.8528459331,16478.6508721961,16785.0538810187,17121.7231789375,17502.7804590175,17870.9797405245,18234.0187668301,18714.5736777743,19189.4922263446,19551.0853720052,18812.4921846351,19875.5669160609,20421.733679962
World,WLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5834.48546108947,6647.10759107044,7362.59927785028,7842.5428275179,8351.75309713344,8941.10125601779,8975.41289045668,9413.26881961815,9897.13990250541,10480.9834491496,10847.7372807915,10959.1495609313,10605.3997187827,10348.9547583113,10423.1236495295,11127.5720846768,11554.1011049803,11105.8799271092,12213.3340843994,13009.7774958884
World,WLD,Scientific and technical journal articles,IP.JRN.ARTC.SC,1213774.64833412,1324893.83591593,1484401.42391517,1570080.86139205,1636695.52060804,1725502.0945321,1827111.00620426,1909442.19283406,2003515.26920193,2062566.08557863,2125847.59563208,2195343.61038091,2252543.20994293,2336756.55050175,2425390.12790655,2522113.1141451,2708530.72191524,2868012.70901148,3111012.81829436,3220952.46126375
World,WLD,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,14221.5024748893,14646.07312876,15054.9435232072,15553.1876285984,15926.5952250126,15898.9939696053,15352.0424702141,15882.6875014141,16219.9557998164,16356.3469543688,16506.1053319308,16727.6765249929,16828.882871413,17140.1204356045,17551.4022858651,17890.6480332728,18089.4867869327,17145.1091942608,18203.7472183965,18711.402825384
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,198.871115728727,221.763653873013,254.184249149336,274.218553561575,376.223152003876,381.73323802844,452.053705477043,560.621505463146,606.694676337726,651.417134470046,637.087099117099,625.054941813938,565.569730408751,522.082215583898,525.469770891619,491.337221382603,496.6025042585,510.787063366811,356.496214115892,357.261152798144
Afghanistan,AFG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,980,980,1090,1140,1300,1330,1570,1770,1740,1990,2140,2230,2300,2240,2360,2460,2620,2580,2160,2130
Afghanistan,AFG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,966.962032048704,971.633503054244,1076.08735259986,1121.83447078394,1286.94984307286,1333.74726657191,1570.69814519525,1765.53802824846,1744.06062321558,1988.42930381554,2133.24127098647,2224.49074815215,2284.07584789349,2213.1814410479,2335.79586234454,2432.27670083336,2583.48533239877,2561.98176058622,2144.16657002819,2122.65936199211
Afghanistan,AFG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,3.4794499874115,3.4620099067688,2.60420989990234,3.45445990562439,3.69521999359131,3.25578999519348,4.5439600944519,4.34319019317627,..,..,..,..,..
Afghanistan,AFG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,17.0771293640137,16.0484294891357,10.3568000793457,14.1028003692627,14.4659299850464,12.5089998245239,16.2117004394531,15.6613798141479,..,..,..,..,..
Afghanistan,AFG,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,9.03217,8.98621,12.74171,11.75683,12.41128,15.95379,..,..,..,..,..,..,..
Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0878912528559713,0.105809030021958,1.22414808372471,2.10712364546412,1.899999976,1.84,3.55,4,5,5.454500198,5.900000095,7,8.260000229,11,13.5,16.79999924,17.60000038,17.04850006,16.51429939,15.86629963
Afghanistan,AFG,"Population, total",SP.POP.TOTL,22733049,23560654,24404567,25424094,25909852,26482622,27466101,28284089,29347708,30560034,31622704,32792523,33831764,34700612,35688935,36743039,37856121,39068979,40000412,40578842
Afghanistan,AFG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.37434995174408,1.39064002037048,..,..,..,..,3.93815994262695,..,3.68686008453369,..,..,8.39764022827148,..,..,..,9.99592018127441,..,10.85435962677,..,..
Afghanistan,AFG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.1600346409089,19.3993593959593,19.7059095753667,20.1104530189181,20.5906579215423,21.1241481349633,21.6885475109053,22.2614799010924,22.8205691572485,23.3434391310979,23.8077136743646,24.1910166387726,24.4649118421568,24.6588345720126,24.8352821238871,24.9991645191406,25.1437258839803,25.2622103446137,25.3478620272481,25.3939250580909
Afghanistan,AFG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1815.92819979586,1776.91820712187,1908.11478234587,1929.72389709372,2155.35306784413,2191.50435559062,2565.02208584099,2848.58606111495,2757.05258747725,2985.31914452845,3046.57993117128,3017.94254424696,2967.692067153,2958.7853992308,2952.99891598909,2902.39211285546,2927.2451435353,2769.68574507111,2144.16657002819,1981.71016810561
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,190,210,250,270,330,370,460,530,550,640,670,640,590,560,530,520,520,490,380,370
Afghanistan,AFG,Scientific and technical journal articles,IP.JRN.ARTC.SC,7.34,6.75,9.15,13.86,14.23,12.5,26.14,27.68,40.62,34.65,27.31,33.84,21.19,60.49,69.98,88.54,138.21,140.25,168.21,157.05
Afghanistan,AFG,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2817.99602169091,2157.11181691798,1979.53034931513
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1908.69900687608,2446.90949947798,2741.72136549578,3057.77257038113,3743.05529896187,4498.50486763601,4213.65007574693,4149.14469936847,4465.70914328865,4280.93316338873,4542.92903556739,4793.59751131525,4199.53912925398,4457.63412207495,5006.36012951959,5897.65452588774,6069.43903131027,6027.91350716348,7242.45513146613,7756.96188744253
Albania,ALB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5300,5720,6130,6950,7790,8510,8890,9660,10280,10530,11070,11900,12530,13270,14140,15040,16230,16020,17960,21750
Albania,ALB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5169.16314519267,5594.81688580464,6014.3155961528,6752.91540163161,7584.67436194396,8469.28996108484,9030.61738450029,9754.86619784549,10273.4276843078,10608.7790745201,10882.042303638,11787.8702732821,12386.6003347481,13055.8912586429,14110.6720568255,15055.3473824585,16442.0254754945,16287.6136733864,18212.794718288,22138.4966146921
Albania,ALB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.03534007072449,3.1308000087738,3.20023989677429,3.10271000862122,3.14638996124268,..,..,..,3.17881310743026,3.29533986928598,3.53355002403259,3.18177734553254,3.41300010681152,3.91997003555298,3.54673004150391,3.08201370407389,3.8701798915863,3.32505011558533,3.00555992126465,2.72977995872498
Albania,ALB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.5735998153687,10.7031602859497,11.3579702377319,10.9329500198364,11.1771898269653,..,..,..,10.9672234716811,11.509856714685,12.1239099502563,10.9181681167363,11.1775503158569,13.596960067749,12.3852100372315,10.8817322436585,13.4334001541138,10.267430305481,9.40900993347168,9.01408958435059
Albania,ALB,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,21.92905,..,21.15599,19.09854,18.85009,..,..,..,..,..
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.971900415195857,2.42038779776014,6.04389086404814,9.609999657,15.03610039,23.86,41.2,45,47,49.40000153,51.79999924,54.29999924,56.90000153,59.59999847,62.40000153,65.40000153,68.5503911218006,72.23767711,79.32371752,82.61367544
Albania,ALB,"Population, total",SP.POP.TOTL,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2860708,2816902,2773767,2731293,2689469,2648285,2607733,2567801,2528480,2489762,2451636
Albania,ALB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,0.08411,0.14973,..,..,..,..,..,..,..,..,..,..,..,..,0.18998,0.19997
Albania,ALB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,155.23568,..,..,..,..,..,..,..,..,..,..,..,..,449.1043,428.69994
Albania,ALB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.3662395477295,19.1295795440674,22.389009475708,26.2101001739502,30.2319297790527,31.6839599609375,32.9239883422852,43.3279304504395,49.3997040639925,58.6214186004979,63.8440585382953,65.5507096860696,61.9608485481051,58.4884791901189,58.0177836674929,56.0802964109938,61.4085141527142,61.5853024328899,59.9698690125562,62.647921513098
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.0295089223208,44.9784925669394,45.9937666920583,47.0701050949378,48.2022815728384,49.3850699230207,50.6132439427449,51.8815774292716,53.2917382892465,53.8637553661449,54.2979678058548,54.7325813178673,55.1579291374894,55.5738734464276,55.980276426546,56.377000259892,56.7639071287255,57.1408592155544,57.5077187031778,57.8643477747383
Albania,ALB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8025.2480324802,8483.25881549279,8964.28082219496,9563.98954154527,10262.9242359026,11056.3059173381,11430.5746310655,11829.0042369631,12153.0636591785,12463.518369846,12873.4298184073,13366.5040948145,13876.7616296598,14643.4285614716,15359.3974577025,16170.9234325287,16761.1230178682,16457.7189744991,18212.794718288,19388.7927279351
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1700,2170,2690,3130,3580,4160,4390,4430,4460,4430,4690,4750,4660,4670,4700,5400,5900,5970,6940,7720
Albania,ALB,Scientific and technical journal articles,IP.JRN.ARTC.SC,22.68,18.44,24.59,25.97,40.9,52.48,67.72,122.81,138.98,146.89,147.06,151.98,157.56,161.29,129.38,165.78,192.83,181.95,255.02,242.18
Albania,ALB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,8085.64415328662,8641.11396650213,9004.88746033882,9690.04544068851,10474.6780169527,11168.2931588001,11364.4656567598,11675.2360063561,11936.6551737524,12157.2743736945,12837.9084989683,13322.8043863092,13960.8822321897,14843.5301503375,15463.0031088742,16257.9579256863,16657.3218041809,16164.4087037474,17960.3067374382,19435.9244628967
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2283.77299346126,2816.99384960555,3233.13339634212,3660.66104745322,4167.45169937531,5180.91881514686,4235.42990456612,4912.78585503672,5916.31364364343,6033.64884689543,5979.60138960585,6094.69392314956,4685.05902729002,4424.98529027556,4554.66753957828,4577.21029180491,4468.45341883656,3743.5419522929,4160.55926736925,4960.30334332888
Algeria,DZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10440,10990,11720,12330,13160,13570,13550,14190,14520,14300,14140,14420,13520,13350,13340,13430,13610,12470,14210,15460
Algeria,DZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10802.7506702336,11431.6856716317,12246.2692242607,12791.3412606709,13320.9641203453,13666.2181955713,13651.4472996412,14201.3659902328,14639.8779436268,14441.3293398806,14370.820661674,14694.143827383,13807.3515841478,13437.8460232169,13493.560749484,13727.1266357859,13892.5333446205,12676.5130564294,14496.8654697299,15833.5847271335
Algeria,DZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,4.11142015457153,..,8.6917709007891,9.12453448642892,7.02950889772261,6.65906035504841,6.54889841545277,6.17633014564047,6.50210843472458,5.73482350888796,5.8127512720176,5.57536563446523,6.19391724496515,5.51403281769924,4.74924673000603
Algeria,DZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,11.0207595825195,..,17.7691567101443,17.5647159837077,15.983725084802,17.6460346655779,16.4692016361374,16.0845552688873,16.1110441504345,17.5560719808872,15.6197370582865,16.0217587293579,16.549171340634,16.0506977400169,13.101506524289
Algeria,DZA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,26.97261,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.19535973086144,4.63447508776537,5.843900204,7.37598495634886,9.45119062555304,10.18,11.23,12.5,14.89999962,18.20000076,22.5,29.5,38.20000076,42.94549942,47.69110107,49.0384680793271,55.79069901,63.47269821,72.21240234,74.78150177
Algeria,DZA,"Population, total",SP.POP.TOTL,32175818,32628286,33109249,33623506,34189416,34816961,35490445,36188236,36903376,37646166,38414171,39205031,40019529,40850721,41689299,42505035,43294546,44042091,44761099,45477389
Algeria,DZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.18122,0.15186,0.06367,..,..,..,..,..,..,..,..,..,..,..,0.47865,..,..,..,..,..
Algeria,DZA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,170.18968,..,..,..,..,..,..,..,..,..,..,..,821.66519,..,..,..,..,..
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.211820602417,18.8709297180176,20.7098693847656,21.3458003997803,23.5956306457519,..,30.5014705657959,30.7344437013341,32.3866003582095,33.5570987119466,35.4386275633738,36.0427983596258,38.2444735695552,43.9040620880927,49.177689984383,52.8819387317527,53.8645018203122,53.3752192208988,54.2222597146723,53.3875786756
Algeria,DZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.1427907986812,62.9023132048725,63.6598541890144,64.4154348614309,65.1690763324461,65.901485871159,66.5097384559521,67.1235057867459,67.7344007507578,68.3421258553675,68.9463836079277,69.5468765157615,70.1433070861612,70.7353778263851,71.3227912436551,71.905249845153,72.4824561380175,73.0541126293395,73.6199218261573,74.1795862354514
Algeria,DZA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,12835.1814413331,13226.7650481165,13738.495644436,13920.6940553701,14114.6745192683,14206.7767147039,14104.42817214,14496.4211312996,14641.9640935685,14697.5396133853,14778.1914257233,15073.7629403565,15239.5171456469,15511.6858768094,15427.6641894713,15343.4261222434,15199.1989965639,14194.1557479619,14496.8654697299,14782.2002970247
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2090,2440,2910,3310,3780,4430,4570,4870,5050,5630,5970,6030,5390,4920,4440,4450,4480,4020,4120,4430
Algeria,DZA,Scientific and technical journal articles,IP.JRN.ARTC.SC,630.99,852.72,893,1268.86,1386.54,1719.18,2079.48,2055.28,2353.29,2910.33,3317.98,3537.7,3936.38,4300.31,5074.39,5481.87,5646.87,5630.26,6650.05,7550.23
Algeria,DZA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,12065.0510401584,12930.2678428632,14480.699505792,15610.6514744892,15945.8219669158,16587.1178381052,13952.522509629,15594.2215076914,16082.6832983399,16491.4657706468,16032.3115685865,15880.3201049988,14597.5962367672,14613.860517667,14747.8295058725,14946.8737896468,14652.4147533848,13002.5640198285,14213.3089190043,16253.345719601
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,9197.66196836987,8958.42866697173,8831.26975996609,8745.16621137404,9231.37240924563,10030.8089130902,12156.0293905777,10375.1720141957,10383.459331451,11745.4899153958,11813.5022034589,12026.3344929488,12727.4102651386,12843.3342903627,11863.6839452565,12552.0546868861,12886.1359517218,14489.2586563775,15236.1604875571,18017.4589383973
American Samoa,ASM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,14.7170495986938,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,11.18482,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Population, total",SP.POP.TOTL,56971,56818,56617,56374,56113,55828,55528,55228,54895,54489,54006,53466,52878,52245,51586,50908,50209,49761,49225,48342
American Samoa,ASM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.18787,0.32528,0.36692,0.39552,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,420.77949,158.16111,105.76042,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.2572251046343,88.0361455323111,87.7798357749499,87.4983609900321,87.2017863350389,86.9001769674517,86.6035980447517,86.3190673549669,86.0284991724475,85.7161174344451,85.3846465194761,85.0351448001542,84.668670649093,84.2862824389061,83.8890385422071,83.4779973316097,83.0542171797274,82.6240780620716,82.2127091544092,81.794797704649
American Samoa,ASM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
